seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
3,1,0.02,np_fan_in,0.0055,layer_2,Layer 2,1,0.010965150086980653,0.03454951956649186,2.0042666756940108e-05,2.014665177160324e-06
3,1,0.02,np_fan_in,0.0055,layer_3,Layer 3,2,0.13021744696060256,0.3087929763135684,1.96813027259222e-05,3.178904263301735e-06
3,1,0.02,np_fixed,0.19,all,All layers,-1,0.005345749987114789,0.01689391680161522,2.591694310630399e-05,2.5958961196290062e-06
3,1,0.02,np_fixed,0.19,layer_1,Layer 1,0,0.003042425604954631,0.009635274904552172,2.6843867741365586e-05,2.6866968763737102e-06
3,1,0.02,np_fixed,0.19,layer_2,Layer 2,1,0.01012859764209249,0.03186011387970444,1.4989240010313051e-05,1.5042886404102357e-06
3,1,0.02,np_fixed,0.19,layer_3,Layer 3,2,0.14465578418148606,0.3386181784678212,1.6855170638208923e-05,2.7883960200297294e-06
3,1,0.02,wp,0.0125,all,All layers,-1,0.00029304640029226785,0.0009328303002488694,0.011122146571326591,0.0011121914543382957
3,1,0.02,wp,0.0125,layer_1,Layer 1,0,0.00020635066049690159,0.0006561281167684958,0.01112210853239688,0.001112179436168307
3,1,0.02,wp,0.0125,layer_2,Layer 2,1,0.0005071352836436083,0.001620107882917347,0.011122678585179017,0.0011123115479079126
3,1,0.02,wp,0.0125,layer_3,Layer 3,2,0.004474089512157085,0.01420721096133151,0.01111803444631188,0.0011133890177118485
3,25,0.5,np,0.0175,all,All layers,-1,0.014905962078824822,0.047078795971044,2.0402423124649483e-05,2.066261543432748e-06
3,25,0.5,np,0.0175,layer_1,Layer 1,0,0.014574668323196921,0.046191466401767016,1.4561369514182571e-05,1.4640136324927313e-06
3,25,0.5,np,0.0175,layer_2,Layer 2,1,0.013500309409290357,0.04255094681202141,8.725270889002754e-05,8.872376421023287e-06
3,25,0.5,np,0.0175,layer_3,Layer 3,2,0.05001274838333159,0.14101853806671658,0.00018026940791797408,2.2972433556150673e-05
3,25,0.5,np_fan_in,0.0055,all,All layers,-1,0.014640919541297315,0.04584473741863145,2.1082758347664916e-05,2.160588628914848e-06
3,25,0.5,np_fan_in,0.0055,layer_1,Layer 1,0,0.014253951870078939,0.045049440886830085,1.3862662975036371e-05,1.3943529435131207e-06
3,25,0.5,np_fan_in,0.0055,layer_2,Layer 2,1,0.012837166577245417,0.04004407079656349,0.00010584797789825036,1.0930114622355726e-05
3,25,0.5,np_fan_in,0.0055,layer_3,Layer 3,2,0.0793091736725949,0.17057334835478968,0.0001097507521753078,2.3130406763644584e-05
3,25,0.5,np_fixed,0.19,all,All layers,-1,0.009791665007204726,0.030959913522214094,4.6243479070009524e-05,4.642145796142847e-06
3,25,0.5,np_fixed,0.19,layer_1,Layer 1,0,0.008263301684835724,0.026169427384301138,4.689780751067866e-05,4.690768723299428e-06
3,25,0.5,np_fixed,0.19,layer_2,Layer 2,1,0.01751752581176892,0.05481739502715464,3.855911024083631e-05,3.966046133567445e-06
3,25,0.5,np_fixed,0.19,layer_3,Layer 3,2,0.11189333115792013,0.2182274874075122,3.8331390957406405e-05,9.423643664528064e-06
3,25,0.5,wp,0.0125,all,All layers,-1,0.0003102719575529534,0.0009916385874855114,0.0580787839715743,0.005808130661716394
3,25,0.5,wp,0.0125,layer_1,Layer 1,0,0.00027276382706900305,0.0008710133392407938,0.05807922128826151,0.0058080759578291565
3,25,0.5,wp,0.0125,layer_2,Layer 2,1,0.0004797893685198469,0.0015424048106883802,0.05807381776897499,0.005808707579131931
3,25,0.5,wp,0.0125,layer_3,Layer 3,2,0.002867905158137032,0.009135840458713476,0.05806359160891579,0.005812052886247102
3,50,1.0,np,0.0175,all,All layers,-1,0.017373259294958112,0.05482591953261963,3.193107162787736e-05,3.229916222820989e-06
3,50,1.0,np,0.0175,layer_1,Layer 1,0,0.018951520299816914,0.05992098814567261,2.280767306650017e-05,2.297528834022676e-06
3,50,1.0,np,0.0175,layer_2,Layer 2,1,0.012785812473979022,0.040288351521374124,0.0001364414578268264,1.3839986280790771e-05
3,50,1.0,np,0.0175,layer_3,Layer 3,2,0.0352146462244812,0.10351312390107023,0.00027683176509047503,3.186667824925943e-05
3,50,1.0,np_fan_in,0.0055,all,All layers,-1,0.01588057274262666,0.0499116003494281,3.285792901615679e-05,3.3540742457550675e-06
3,50,1.0,np_fan_in,0.0055,layer_1,Layer 1,0,0.01809112942212201,0.0572527551456638,2.11127442716787e-05,2.1277193682739206e-06
3,50,1.0,np_fan_in,0.0055,layer_2,Layer 2,1,0.011060185710602934,0.03451927916744225,0.00017145588061214922,1.765043180057546e-05
3,50,1.0,np_fan_in,0.0055,layer_3,Layer 3,2,0.048309022108668435,0.11601317349023095,0.00014095056070791332,2.3589525985780268e-05
3,50,1.0,np_fixed,0.19,all,All layers,-1,0.011690143693885009,0.03695965248122549,6.212072280842079e-05,6.2427684834659874e-06
3,50,1.0,np_fixed,0.19,layer_1,Layer 1,0,0.010915256757652154,0.03457736045294574,6.259093833345886e-05,6.267234389886425e-06
3,50,1.0,np_fixed,0.19,layer_2,Layer 2,1,0.01693930120478879,0.05272996359772872,5.680201044629204e-05,5.863618251941357e-06
3,50,1.0,np_fixed,0.19,layer_3,Layer 3,2,0.0815898623668252,0.16591608588633788,4.6038060764144376e-05,1.0639121999544011e-05
3,50,1.0,wp,0.0125,all,All layers,-1,0.0004024651484753937,0.0012820816509074087,0.07977594837279575,0.007977992869065621
3,50,1.0,wp,0.0125,layer_1,Layer 1,0,0.000377992963245737,0.0012033842790050123,0.07977620480806016,0.00797789939262373
3,50,1.0,wp,0.0125,layer_2,Layer 2,1,0.0005735641845709569,0.0018321894248311088,0.07977339519602258,0.007978773911666992
3,50,1.0,wp,0.0125,layer_3,Layer 3,2,0.0018331133551207138,0.005887208631886836,0.07974779617298594,0.007995167741185184
4,1,0.02,np,0.0175,all,All layers,-1,0.014880900018801409,0.04713812530005906,3.8618257534221635e-06,3.8734116123462993e-07
4,1,0.02,np,0.0175,layer_1,Layer 1,0,0.011177471807561623,0.03554547305577351,2.7566924469432416e-06,2.75537298870918e-07
4,1,0.02,np,0.0175,layer_2,Layer 2,1,0.01139784259128581,0.036012292994484614,1.6509978748850383e-05,1.6578310048788973e-06
