seed,checkpoint_epoch,checkpoint_fraction,method,sigma,component,component_label,layer_index,avg_sample_cosine,mean_estimate_cosine,sample_variance,batch_variance
4,1,0.02,wp,0.1,layer_2,Layer 2,1,0.0011870392623779848,0.012030960751536231,1.2563334116568932,0.012541513030345623
4,1,0.02,wp,0.1,layer_3,Layer 3,2,0.04798772206701687,0.4098120767909747,1.2671017674299387,0.012390967594602934
4,25,0.5,np,0.1,all,All layers,-1,0.022432182469151688,0.2308776586710547,0.011936223420959253,0.00013117735439804025
4,25,0.5,np,0.1,layer_1,Layer 1,0,0.007343357970179708,0.07431231822388676,0.06479161840218764,0.0006372205357855329
4,25,0.5,np,0.1,layer_2,Layer 2,1,0.023453420457438437,0.23432201359134455,0.004538249224424362,5.180650752243729e-05
4,25,0.5,np,0.1,layer_3,Layer 3,2,0.1414371920836946,0.5355436284954731,0.014832534218350282,0.0012438536661927803
4,25,0.5,np_fan_in,0.0525,all,All layers,-1,0.01410723012394691,0.14604822244548885,0.07321162262501625,0.0007721585208156074
4,25,0.5,np_fan_in,0.0525,layer_1,Layer 1,0,0.0034740113561071593,0.03458629803946958,0.5702599567862657,0.005907515369248218
4,25,0.5,np_fan_in,0.0525,layer_2,Layer 2,1,0.019707743575166276,0.1983967444989293,0.00431686663068831,5.087407500048777e-05
4,25,0.5,np_fan_in,0.0525,layer_3,Layer 3,2,0.14008752715800746,0.5424546003341675,0.014679716441493768,0.0013720585380304748
4,25,0.5,np_fixed,0.45,all,All layers,-1,0.031228908387033204,0.2997601383482106,0.015668855263636663,0.0001658485082421416
4,25,0.5,np_fixed,0.45,layer_1,Layer 1,0,0.011556503501371404,0.11810629578450552,0.07102239854060687,0.0007130168536185431
4,25,0.5,np_fixed,0.45,layer_2,Layer 2,1,0.02062112260386997,0.2134808043304544,0.007967580317591245,8.622641552602335e-05
4,25,0.5,np_fixed,0.45,layer_3,Layer 3,2,0.2083344837253233,0.7311359397493876,0.012814177085573857,0.0005815713864509375
4,25,0.5,wp,0.1,all,All layers,-1,0.003170224296086067,0.036186008261239085,0.5835707939588106,0.005864925062856995
4,25,0.5,wp,0.1,layer_1,Layer 1,0,0.0017573011684002874,0.01842699981509493,0.5837615760473105,0.005839676958007308
4,25,0.5,wp,0.1,layer_2,Layer 2,1,0.0019434142371830532,0.022220143709609355,0.5834963427140163,0.005858622720608345
4,25,0.5,wp,0.1,layer_3,Layer 3,2,0.029138298931334596,0.2765059526436604,0.5896449309128982,0.0071128750506501935
4,50,1.0,np,0.1,all,All layers,-1,0.03263218799493482,0.19862733126546328,0.010467394448530216,0.0001431853415292258
4,50,1.0,np,0.1,layer_1,Layer 1,0,0.006362017235569292,0.06517794553835232,0.05666472057883556,0.0005685609004173715
4,50,1.0,np,0.1,layer_2,Layer 2,1,0.035817987680204375,0.2108020998824101,0.003979721926869108,5.719873504578852e-05
4,50,1.0,np,0.1,layer_3,Layer 3,2,0.14855035360145852,0.09438945307181432,0.015742851249300516,0.0035258433871114482
4,50,1.0,np_fan_in,0.0525,all,All layers,-1,0.022748242860747548,0.16745264823548495,0.1421723125502467,0.0014095106074819342
4,50,1.0,np_fan_in,0.0525,layer_1,Layer 1,0,0.00425625219141915,0.0415286018178449,1.1408722304380856,0.01098126908316492
4,50,1.0,np_fan_in,0.0525,layer_2,Layer 2,1,0.036386285249837856,0.21473923994299884,0.003810694312246946,5.515516923668866e-05
4,50,1.0,np_fan_in,0.0525,layer_3,Layer 3,2,0.14485740745766088,0.05402685976945437,0.01619193462225107,0.0037924755830317735
4,50,1.0,np_fixed,0.45,all,All layers,-1,0.036437603548925834,0.27595370849415374,0.02460222112444731,0.00024074084806041074
4,50,1.0,np_fixed,0.45,layer_1,Layer 1,0,0.011691872389502419,0.12024168343677256,0.15120322145521642,0.0013887534045632212
4,50,1.0,np_fixed,0.45,layer_2,Layer 2,1,0.02700061861583383,0.22890956244932917,0.007032942241774156,7.241484001077389e-05
4,50,1.0,np_fixed,0.45,layer_3,Layer 3,2,0.197857745047296,0.38868164981787023,0.012411878859767547,0.0012744192844435858
4,50,1.0,wp,0.1,all,All layers,-1,0.0048863452267667775,0.048848171163654815,0.5136386137742263,0.005187178453287253
4,50,1.0,wp,0.1,layer_1,Layer 1,0,0.002097018474357495,0.02190929277925394,0.5135244837174049,0.005118508550983209
4,50,1.0,wp,0.1,layer_2,Layer 2,1,0.0034564620701592573,0.034761995313321956,0.5135987909940573,0.005172426554446037
4,50,1.0,wp,0.1,layer_3,Layer 3,2,0.03878678879948991,0.18925895576293653,0.5207191146337069,0.008277946115972904
